"vague","grappe","s02q01","s02q02","s02q02_autre","s02q03","s02q03_unite","s02q04__0","s02q04__1","s02q04__2","s02q04__3","s02q04__4","s02q04__5","s02q04__6","s02q04__7","s02q04__8","s02q04__9","s02q04__10","s02q04__11","s02q04_autre"
2,274,2,4,,25,1,0,1,0,0,0,0,0,2,0,0,0,0,
2,274,2,8,"NE SAIT PAS",0,3,0,0,0,0,0,0,0,0,0,0,0,1,"NE SAIT PAS"
2,274,2,4,,15,1,0,1,0,0,0,0,0,2,0,0,0,0,
2,274,2,8,"NE SAIT PAS",0,3,0,2,0,0,0,0,0,0,0,0,0,1,"NE SAIT PAS"
1,275,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"mauvais etat"
1,275,2,4,,80,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,275,2,4,,80,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,275,2,8,"pas de prescolair",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,275,2,4,,45,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,275,2,5,,45,1,0,1,0,0,0,0,0,2,0,0,0,0,
1,275,2,4,,80,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,275,2,4,,80,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,275,2,4,,80,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,275,2,5,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,275,2,4,,80,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,275,2,5,,45,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,275,1,,,,,0,0,2,0,0,0,0,0,0,0,0,1,"pas de classe"
1,275,2,4,,80,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,275,2,5,,45,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,275,2,4,,80,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,275,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,275,2,5,,45,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,275,2,4,,45,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,275,2,5,,45,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,275,2,4,,80,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,275,2,5,,45,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,275,2,5,,45,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,275,2,4,,80,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,275,2,4,,80,1,0,2,0,0,0,0,0,1,0,0,0,0,
1,275,2,4,,80,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,276,2,3,,2,2,0,1,0,0,0,0,0,0,0,2,0,0,
2,276,2,1,,30,1,0,1,0,0,0,0,0,0,0,0,0,2,"Grêve"
2,276,2,3,,2,2,0,1,0,2,0,0,0,0,0,0,0,0,
2,276,2,3,,2,2,0,1,0,0,0,0,0,0,0,2,0,0,
2,276,1,,,,,0,0,0,0,0,0,0,1,0,0,0,0,
2,276,2,1,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,
2,276,2,2,,2,2,0,1,0,0,0,0,0,0,2,0,0,0,
2,276,2,3,,3,2,0,1,0,0,2,0,0,0,0,0,0,0,
2,276,2,1,,2,2,0,1,0,0,0,0,0,2,0,0,0,0,
2,276,2,3,,1,2,0,1,0,0,0,0,0,2,0,0,0,0,
2,276,2,2,,2,2,0,1,0,0,0,0,0,2,0,0,0,0,
2,276,2,5,,2,2,0,1,0,2,0,0,0,0,0,0,0,0,
2,276,2,3,,2,2,0,1,0,0,0,0,0,0,0,2,0,0,
2,276,2,3,,3,2,0,1,0,0,0,0,0,0,0,2,0,0,
2,276,2,3,,2,2,0,1,0,0,0,0,0,0,0,0,2,0,
2,276,2,3,,1,2,0,1,0,0,0,0,0,0,0,2,0,0,
2,276,2,3,,2,2,0,1,0,0,2,0,0,0,0,0,0,0,
2,276,2,3,,2,2,0,1,0,2,0,0,0,0,0,0,0,0,
2,276,2,3,,2,2,0,1,0,0,2,0,0,0,0,0,0,0,
2,276,2,3,,2,2,0,1,0,0,0,0,0,0,2,0,0,0,
2,276,2,3,,3,2,0,1,0,2,0,0,0,0,0,0,0,0,
2,276,2,5,,2,2,0,1,0,0,2,0,0,0,0,0,0,0,
2,276,2,2,,2,2,0,1,0,0,0,0,0,2,0,0,0,0,
2,276,1,,,,,0,1,0,0,0,0,0,0,0,2,0,0,
2,276,2,3,,2,2,0,1,0,0,0,0,2,0,0,0,0,0,
2,276,2,3,,2,2,0,1,0,0,0,0,0,2,0,0,0,0,
1,277,2,8,"n existe pas",0,1,0,0,0,0,0,0,0,0,0,0,0,1,"n esciste pas"
1,277,2,8,"n esciste pas",0,1,0,0,0,0,0,0,0,0,0,0,0,1,"n esciste pas"
1,277,2,4,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,277,1,,,,,0,0,1,0,0,0,0,0,0,0,0,2,"Mur de cloture"
1,277,2,4,,1,2,0,1,0,0,2,0,0,0,0,0,0,0,
1,277,2,4,,1,2,0,1,0,0,2,0,0,0,0,0,0,0,
1,277,2,5,,1,2,0,1,2,0,0,0,0,0,0,0,0,0,
1,277,2,5,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,277,2,8,"N existe pas",0,1,0,0,0,0,0,0,0,0,0,0,0,1,"N existe pas"
1,277,2,8,"n escite pas",0,1,0,0,0,0,0,0,0,0,0,0,0,1,"n esciste pas"
1,277,2,5,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,277,1,,,,,0,0,0,0,0,0,0,0,1,0,0,2,"Promesse non tenu par les autorités pour la reparation de la route"
1,277,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,277,2,8,"n esciste pas",0,1,0,0,0,0,0,0,0,0,0,0,0,1,"n esciste pas"
1,277,2,5,,1,2,0,1,0,0,0,0,0,2,0,0,0,0,
1,277,2,4,,1,2,0,1,0,0,0,0,0,2,0,0,0,0,
1,277,2,4,,1,2,0,1,0,0,0,0,0,0,0,2,0,0,
1,277,2,5,,2,2,0,1,2,0,0,0,0,0,0,0,0,0,
1,277,2,5,,2,2,0,1,2,0,0,0,0,0,0,0,0,0,
1,277,2,1,,2,2,0,1,2,0,0,0,0,0,0,0,0,0,
1,277,2,5,,2,2,0,1,2,0,0,0,0,0,0,0,0,0,
1,277,2,4,,1,2,0,1,0,0,0,0,0,0,0,2,0,0,
1,277,2,8,"n esciste pas",0,1,0,0,0,0,0,0,0,0,0,0,0,1,"n esciste pas"
1,277,2,8,"n existe pas",0,1,0,0,0,0,0,0,0,0,0,0,0,1,"n escite pas"
1,277,2,4,,1,2,0,1,0,0,0,0,0,0,0,2,0,0,
1,277,2,5,,30,1,0,1,0,0,0,0,0,0,0,2,0,0,
1,278,2,1,,45,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,278,2,1,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,278,2,8,"il n'y a pas",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,278,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"il n'y a pas de  aliment"
1,278,1,,,,,0,0,1,0,0,0,0,0,0,0,0,2,"effectif pletorique, infrastructures en mauvais etat"
1,278,2,5,,15,1,0,0,0,0,1,0,0,0,0,0,0,2,"manque de timbre"
1,278,2,1,,45,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,278,2,1,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,278,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,278,2,5,,15,1,0,0,0,0,1,0,0,0,0,0,0,2,"manque de medicaments"
1,278,2,1,,5,1,0,0,0,0,0,0,0,0,0,1,0,0,
1,278,2,1,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,278,2,1,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,278,2,1,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,278,2,5,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,278,2,5,,15,1,0,0,0,0,0,0,0,0,0,1,0,0,
1,278,2,5,,15,1,0,0,1,0,0,0,0,0,0,0,0,0,
1,278,2,5,,15,1,0,0,0,0,0,0,0,0,0,1,0,0,
1,278,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,278,1,,,,,0,0,1,0,0,0,0,0,0,0,0,2,"infrastructures en mauvais etat  effectif pletorique,"
1,278,2,4,,15,1,0,0,0,0,0,2,0,0,0,1,0,0,
1,278,2,1,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,278,2,1,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,278,2,4,,45,1,0,2,0,0,0,1,0,0,0,0,0,0,
1,278,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,278,2,1,,1,2,0,1,0,0,0,0,0,0,0,0,0,2,"pas de moins de transport"
2,279,2,4,,60,1,0,0,0,0,2,0,0,1,0,0,0,0,
2,279,1,,,,,0,1,0,0,0,0,0,2,0,0,0,0,
2,279,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,279,1,,,,,0,0,0,0,1,0,0,0,0,2,0,0,
2,279,2,3,,10,1,0,1,0,2,0,0,0,0,0,0,0,0,
2,279,1,,,,,0,0,0,2,0,0,0,0,0,1,0,0,
2,279,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,279,1,,,,,0,0,0,0,0,0,0,0,0,1,0,2,"manque de ressource"
2,279,1,,,,,0,0,0,0,0,0,0,0,2,0,0,1,"effectif pletorique"
2,279,2,4,,45,1,0,0,0,0,0,1,0,0,0,0,2,0,
2,279,2,1,,20,1,0,0,0,0,0,0,0,2,1,0,0,0,
2,279,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"maque d'indication"
2,279,1,,,,,0,0,1,0,0,0,0,0,0,0,0,0,
2,279,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,279,1,,,,,0,0,0,0,0,1,0,0,0,0,0,0,
2,279,2,7,,99,3,1,0,0,0,0,0,0,0,0,0,0,0,
2,279,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"manque de ralentisseurs"
2,279,1,,,,,0,1,0,0,0,0,0,2,0,0,0,0,
2,279,1,,,,,0,0,0,0,0,1,2,0,0,0,0,0,
2,279,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"etroitesse de l'infrastructure"
2,279,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
2,279,2,8,"nsp",999,3,1,0,0,0,0,0,0,0,0,0,0,0,
2,279,1,,,,,0,0,0,0,1,0,0,0,0,0,0,0,
2,279,1,,,,,0,0,0,0,0,0,0,0,1,0,0,2,"manque de securité"
2,279,1,,,,,0,0,1,2,0,0,0,0,0,0,0,0,
2,279,1,,,,,0,1,0,0,0,0,0,0,0,0,0,2,"manque de cantine"
2,280,2,4,,3,2,1,0,0,0,0,0,0,0,0,0,0,0,
2,280,2,5,,30,1,0,0,0,0,1,0,0,0,0,0,0,0,
2,280,2,5,,45,1,0,1,0,0,0,0,0,2,0,0,0,0,
2,280,2,4,,3,2,1,0,0,0,0,0,0,0,0,0,0,0,
2,280,2,5,,45,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,280,2,3,,90,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,280,2,3,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,280,2,8,"nsp",99,3,1,0,0,0,0,0,0,0,0,0,0,0,
2,280,2,5,,30,1,0,0,0,0,0,0,0,1,0,0,0,0,
2,280,2,5,,30,1,0,1,0,0,0,0,0,2,0,0,0,0,
2,280,2,4,,3,2,1,0,0,0,0,0,0,0,0,0,0,0,
2,280,2,5,,30,1,0,0,0,0,0,0,0,1,0,0,0,0,
2,280,2,4,,90,1,0,0,0,0,0,1,0,0,0,0,2,0,
2,280,2,3,,1,2,0,0,0,0,2,0,0,0,0,1,0,0,
2,280,2,5,,30,1,0,1,0,0,0,0,0,2,0,0,0,0,
2,280,2,5,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,280,1,,,,,0,0,0,0,0,0,0,0,2,0,0,1,"manque de table banc"
2,280,2,8,"nsp",9999,3,1,0,0,0,0,0,0,0,0,0,0,0,
2,280,2,8,"nsp",9999,3,1,0,0,0,0,0,0,0,0,0,0,0,
2,280,2,5,,30,1,0,0,0,0,0,0,0,2,1,0,0,0,
2,280,2,4,,3,2,1,0,0,0,0,0,0,0,0,0,0,0,
2,280,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,280,2,4,,3,2,0,1,0,0,0,0,0,2,0,0,0,0,
2,280,2,5,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,280,2,5,,45,1,0,0,0,0,0,0,0,1,0,0,0,0,
2,280,2,4,,3,2,0,0,0,0,1,0,0,2,0,0,0,0,
1,281,2,5,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,281,1,,,,,0,0,0,0,2,0,0,0,0,0,0,1,"demande tres cher"
1,281,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"interet eleve"
1,281,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,281,2,5,,15,1,0,0,1,0,0,0,0,0,0,0,0,0,
1,281,2,5,,15,1,0,0,0,0,1,2,0,0,0,0,0,0,
1,281,2,4,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,281,2,5,,15,1,0,0,0,0,0,0,0,0,0,1,0,0,
1,281,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,281,1,,,,,0,0,0,0,0,2,0,0,0,0,0,1,"manque de medicaments"
1,281,2,4,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,281,1,,,,,0,0,0,0,0,0,2,0,0,0,0,1,"pas de toillets  espace restrient"
1,281,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,281,2,4,,40,1,0,0,1,0,0,2,0,0,0,0,0,0,
1,281,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"manque de classe et de tables, effectif pletorique"
1,281,2,4,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,281,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"pas encore construite"
1,281,1,,,,,0,0,1,0,0,0,0,0,0,0,0,2,"pas de clotures et tables bancs"
1,281,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"pas encore construite"
1,281,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"probleme de extrait"
1,281,2,4,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,281,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
1,281,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
1,281,1,,,,,0,0,0,0,0,0,0,0,0,1,0,2,"pas assez de place"
1,281,2,4,,40,1,0,1,0,0,0,0,0,0,0,2,0,0,
1,281,2,4,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,282,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
2,282,1,,,,,0,1,0,0,0,0,0,0,2,0,0,0,
2,282,2,4,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,282,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
2,282,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,282,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,282,2,8,"nsp",99,3,1,0,0,0,0,0,0,0,0,0,0,0,
2,282,2,5,,30,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,282,2,4,,90,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,282,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,282,2,5,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,282,2,5,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,282,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,282,2,8,"nsp",999,3,1,0,0,0,0,0,0,0,0,0,0,0,
2,282,2,5,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,282,2,5,,60,1,0,1,0,0,2,0,0,0,0,0,0,0,
2,282,2,4,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,282,2,8,"99",99,2,1,0,0,0,0,0,0,0,0,0,0,0,
2,282,2,4,,1,2,0,2,0,0,1,0,0,0,0,0,0,0,
2,282,2,5,,30,1,0,0,0,0,0,0,0,0,1,0,0,0,
2,282,2,5,,5,1,0,0,0,0,0,0,1,0,2,0,0,0,
2,282,2,1,,1,2,0,1,0,2,0,0,0,0,0,0,0,0,
2,282,2,8,"nsp",99,3,1,0,0,0,0,0,0,0,0,0,0,0,
2,282,2,8,"nsp",99,3,1,0,0,0,0,0,0,0,0,0,0,0,
2,282,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,282,2,4,,30,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,283,2,5,,3,2,0,1,0,0,0,2,0,0,0,0,0,0,
1,283,2,5,,2,2,0,1,0,0,0,0,0,0,2,0,0,0,
1,283,2,5,,2,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,283,2,4,,2,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,283,2,5,,2,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,283,2,5,,2,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,283,1,,,,,0,0,0,0,0,0,0,0,1,0,0,2,"pas de cloture"
1,283,2,5,,3,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,283,2,5,,3,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,283,2,8,"les enfants ne part à la prescolaire",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,283,2,5,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,283,2,5,,2,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,283,2,5,,2,2,0,1,0,0,0,0,0,0,2,0,0,0,
1,283,2,5,,3,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,283,2,5,,3,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,283,2,5,,2,2,0,1,0,0,2,0,0,0,0,0,0,0,
1,283,2,5,,2,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,283,2,5,,2,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,283,2,5,,2,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,283,2,5,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,283,2,5,,3,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,283,2,5,,2,2,0,1,0,0,2,0,0,0,0,0,0,0,
1,283,2,5,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,283,2,5,,2,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,283,2,5,,3,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,283,2,5,,3,2,0,1,0,0,0,0,0,0,0,0,0,0,
2,284,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"manque de toillettes  prise en charges des factures d'eau  d'electricité et de la cantine"
2,284,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"etroitesse de l'infrastructure"
2,284,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,284,2,4,,90,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,284,2,3,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,284,2,8,"nsp",9999,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,284,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,284,2,3,,5,1,0,1,0,0,0,0,0,0,0,0,0,2,"l'etat ne couvre pas"
2,284,2,4,,90,1,0,0,0,2,0,0,0,0,0,1,0,0,
2,284,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
2,284,1,,,,,0,0,0,0,0,0,0,0,0,1,0,2,"trop de gréve"
2,284,2,3,,15,1,0,1,0,0,0,0,0,2,0,0,0,0,
2,284,1,,,,,0,1,0,0,0,0,0,0,0,0,0,2,"manque de denré"
2,284,2,4,,10,1,0,1,0,0,0,0,0,2,0,0,0,0,
2,284,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,284,2,3,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,284,2,4,,90,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,284,2,3,,10,1,0,0,0,0,2,0,0,0,0,1,0,0,
2,284,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
2,284,2,4,,10,1,0,0,0,0,0,0,0,0,0,0,1,2,"manque de ressource"
2,284,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,284,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,284,2,3,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,284,2,4,,5,1,0,2,0,0,0,0,0,0,0,1,0,0,
2,284,2,3,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,284,2,4,,90,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,285,2,4,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,285,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,285,2,4,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,285,1,,,,,0,0,1,0,0,0,0,0,0,0,0,0,
1,285,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,285,2,4,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,285,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,285,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,285,2,4,,30,1,0,0,0,0,1,0,0,0,0,0,0,0,
1,285,2,4,,15,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,285,2,4,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,285,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,285,2,5,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,285,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,285,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,285,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,285,2,4,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,285,2,4,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,285,2,4,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,285,2,4,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,285,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,285,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,285,2,4,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,285,2,8,"non concerne",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,285,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,285,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,286,2,8,"nsp",9999,3,1,0,0,0,0,0,0,0,0,0,0,0,
2,286,2,5,,15,1,0,1,0,0,0,0,0,2,0,0,0,0,
2,286,2,5,,1,2,0,0,0,0,0,0,0,2,0,1,0,0,
2,286,2,4,,2,2,1,0,0,0,0,0,0,0,0,0,0,0,
2,286,2,5,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,286,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,286,2,5,,1,2,0,0,0,0,0,0,0,1,0,2,0,0,
2,286,2,5,,30,1,0,0,0,0,0,0,0,0,1,0,0,0,
2,286,2,5,,90,1,0,2,0,0,0,0,0,0,0,0,0,1,"manque de ressource"
2,286,2,5,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
2,286,2,8,"ne connait pas",9999,3,1,0,0,0,0,0,0,0,0,0,0,0,
2,286,2,5,,90,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,286,2,5,,60,1,0,1,0,0,0,0,0,2,0,0,0,0,
2,286,2,8,"nsp",9999,3,1,0,0,0,0,0,0,0,0,0,0,0,
2,286,1,,,,,0,0,1,0,0,0,0,0,0,0,0,0,
2,286,2,5,,30,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,286,2,5,,15,1,0,1,0,0,0,0,0,2,0,0,0,0,
2,286,2,4,,1,2,0,0,0,0,2,0,0,1,0,0,0,0,
2,286,2,5,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,286,2,4,,2,2,1,0,0,0,0,0,0,0,0,0,0,0,
2,286,2,5,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,286,2,5,,90,1,0,0,0,2,0,0,0,1,0,0,0,0,
2,286,2,4,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,
2,286,2,5,,1,2,0,2,0,0,0,0,0,1,0,0,0,0,
2,286,2,4,,2,2,1,0,0,0,0,0,0,0,0,0,0,0,
2,286,2,5,,30,1,0,1,0,0,0,0,0,2,0,0,0,0,
1,287,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,287,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,287,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,287,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,287,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,287,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,287,2,5,,45,1,0,0,0,0,0,0,0,0,0,1,0,2,"manque de medicaments"
1,287,2,4,,45,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,287,2,5,,45,1,0,1,0,0,0,0,0,0,2,0,0,0,
1,287,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,287,2,1,,45,1,0,0,0,0,0,0,0,0,0,0,0,1,"manque et de tables bancs"
1,287,2,4,,1,2,0,1,0,0,0,0,0,0,0,2,0,0,
1,287,2,4,,1,1,0,1,0,0,0,2,0,0,0,0,0,0,
1,287,2,4,,1,2,0,1,0,0,2,0,0,0,0,0,0,0,
1,287,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,287,2,4,,1,2,0,1,2,0,0,0,0,0,0,0,0,0,
1,287,2,5,,45,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,287,2,4,,1,2,0,1,0,0,0,2,0,0,0,0,0,0,
1,287,2,5,,45,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,287,2,4,,1,2,0,0,0,0,1,2,0,0,0,0,0,0,
1,287,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"pas de colutre"
1,287,2,4,,1,2,0,1,0,0,2,0,0,0,0,0,0,0,
1,287,2,4,,1,2,0,1,0,0,2,0,0,0,0,0,0,0,
1,287,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,287,2,1,,45,1,0,0,0,0,0,0,0,0,0,0,0,1,"manque  de sall et de tables bans"
1,287,2,8,"il n'y a pas",0,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,288,2,4,,30,1,0,1,0,0,2,0,0,0,0,0,0,0,
2,288,1,,,,,0,0,0,0,0,0,0,0,1,0,0,2,"pas de prise en charge des mére éducatrice par l'etat"
2,288,2,4,,90,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,288,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,288,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"manque d'éleve a cause des mariages precoce"
2,288,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,288,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,288,2,4,,30,1,0,0,0,0,1,0,0,0,0,0,0,2,"refus recurent des prêts"
