"vague","grappe","s00q00","s00q02","s00q03","s00q04__1","s00q04__2","s00q04__3","s00q04__4","s00q04__5","s00q04__6","s00q04__7","s00q04__8","s00q04__9","s00q04__10","s00q04__11","s00q04__12","s00q04_autre","s00q05","s00q06"
2,344,6,1,45,0,0,0,1,0,0,0,0,0,0,0,0,,10,5
1,345,11,1,53,0,0,0,0,1,0,0,0,0,0,0,0,,53,2
1,345,7,2,58,0,0,0,0,0,0,0,0,1,0,0,0,"PRESIDENTE  GIE DES FEMME",58,1
1,345,12,2,64,0,0,0,0,0,0,0,0,1,0,0,0,"membre  du GIE",64,1
1,345,4,1,60,0,0,0,0,1,0,0,0,0,0,0,0,,60,1
1,345,2,1,36,0,0,0,0,2,0,0,0,1,0,0,0,"president  ASC des jeunes",36,2
1,345,15,2,56,0,0,0,0,0,0,0,0,1,0,0,0,"commercante",54,2
1,345,8,2,52,0,0,0,0,0,0,0,0,1,0,0,0,"commercante",52,1
1,345,1,1,46,1,0,2,0,0,0,0,0,0,0,0,0,,46,5
1,345,6,2,58,0,0,0,0,0,0,0,0,1,0,0,0,"membre du GIE",58,1
1,345,9,1,21,0,0,0,0,0,0,1,0,0,0,0,0,,21,1
1,345,3,1,61,0,0,0,0,1,0,0,0,0,0,0,0,,61,1
1,345,5,1,69,0,0,0,0,1,0,0,0,0,0,0,0,,69,2
1,345,10,1,67,0,1,0,0,0,0,0,0,0,0,0,0,,67,2
1,345,14,2,56,0,0,0,0,0,0,0,0,1,0,0,0,"presidente  groupement feminine",56,1
1,345,13,1,79,0,0,0,0,1,0,0,0,0,0,0,0,,79,1
1,346,4,1,40,0,0,0,0,1,0,0,0,0,0,0,0,,40,1
1,346,3,1,45,0,2,0,0,0,1,0,0,0,0,0,0,,45,1
1,346,7,2,45,0,0,0,0,0,0,0,0,1,0,0,0,"presidente  GIE des femme",45,1
1,346,5,2,50,0,0,0,0,0,0,0,0,0,0,1,0,,50,1
1,346,1,1,66,1,0,0,0,0,0,0,0,0,0,0,0,,66,1
1,346,8,1,55,0,1,0,0,0,2,0,0,0,0,0,0,,55,1
1,346,6,2,50,0,0,0,0,0,0,0,0,1,0,0,0,"commercante",50,1
1,346,2,1,80,0,1,0,0,0,0,0,0,0,0,0,0,,80,1
2,347,9,1,43,0,0,0,0,0,0,0,0,1,0,0,0,"CHARGE DE MISSION DU CHEF DE VILLAGE",43,1
2,347,5,1,72,0,1,0,0,0,0,0,0,0,0,0,0,,40,1
2,347,3,1,81,0,1,0,0,0,0,0,0,0,0,0,0,,50,1
2,347,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,,45,1
2,347,2,2,24,0,0,0,0,0,0,0,0,0,0,1,0,,8,1
2,347,4,1,62,0,1,0,0,0,0,0,0,0,0,0,0,,43,1
2,347,7,1,62,0,0,0,0,0,0,0,0,0,1,0,0,,34,3
2,347,10,1,45,0,0,0,0,0,0,1,0,0,0,0,0,,45,1
2,347,8,1,50,0,0,0,0,0,0,1,0,0,0,0,0,,20,1
2,347,6,1,66,0,1,0,0,0,0,0,0,0,0,0,0,,42,1
1,348,1,1,64,1,0,0,0,2,0,0,0,0,0,0,0,,64,1
1,348,2,1,46,0,0,0,0,1,0,0,0,0,0,0,0,,46,1
1,348,5,1,55,0,0,0,0,1,0,0,0,0,0,0,0,,55,1
1,348,10,1,70,0,0,0,0,1,0,0,0,0,0,0,0,,70,1
1,348,15,1,46,0,0,0,0,1,0,0,0,2,0,0,0,"represent  des jeunes",46,1
1,348,7,1,28,0,0,0,0,2,0,0,0,1,0,0,0,"president des jeunes",28,1
1,348,14,1,57,0,1,0,0,2,0,0,0,0,0,0,0,,57,1
1,348,13,1,51,0,1,0,0,2,0,0,0,0,0,0,0,,51,1
1,348,9,1,20,0,0,0,0,0,2,0,0,1,0,0,0,"represent  des jeunes",20,3
1,348,8,1,22,0,0,0,0,2,0,0,0,1,0,0,0,"membres des jeunes",22,4
1,348,11,1,66,0,0,0,0,1,0,0,0,0,0,0,0,,66,1
1,348,6,2,45,0,0,0,0,0,0,0,0,1,0,0,0,"presidente  GIE  des femmes",23,1
1,348,12,1,56,1,0,0,0,2,0,0,0,0,0,0,0,,56,1
1,348,4,1,61,0,2,0,0,0,0,0,0,0,1,0,0,,61,1
1,348,3,1,49,0,0,0,0,1,0,0,0,0,0,0,0,,49,1
2,349,6,1,45,0,0,0,0,0,0,1,0,0,0,0,0,,30,1
2,349,3,2,50,0,0,0,0,0,0,0,0,0,0,1,0,,50,2
2,349,8,2,25,0,0,0,0,0,0,0,0,1,0,0,0,"MATRONE DU DISPENSAIRE",25,2
2,349,2,1,72,0,1,0,0,0,0,0,0,0,0,0,0,,72,1
2,349,1,1,73,1,0,0,0,0,0,0,0,0,0,0,0,,73,1
2,349,9,1,43,0,0,1,0,0,0,0,0,0,0,0,0,,25,5
2,349,5,2,42,0,0,0,0,0,0,0,0,1,0,0,0,"RELAIS COMMUNAUTAIRE",42,1
2,349,7,1,40,0,0,0,0,0,0,0,0,1,0,0,0,"DEUXIEME ADJOINT AU MAIRE DE NDANDE",40,4
2,349,4,2,40,0,0,0,0,0,0,0,0,1,0,0,0,"PRESIDENTE GROUPEMENT FEMININ",40,1
1,350,9,1,54,1,0,0,0,2,0,0,0,0,0,0,0,,54,1
1,350,6,1,87,1,0,0,0,0,0,0,0,0,0,0,0,,87,1
1,350,3,2,40,0,0,0,0,0,0,0,0,1,0,0,0,"presidente  GIE des femmes",40,1
1,350,2,1,42,0,2,0,0,1,0,0,0,0,0,0,0,,42,1
1,350,14,1,72,0,0,0,0,1,0,0,0,2,0,0,0,"represent  chef de village",72,1
1,350,8,1,65,1,0,0,0,2,0,0,0,0,0,0,0,,65,1
1,350,5,1,58,0,1,0,0,2,0,0,0,0,0,0,0,,58,1
1,350,7,1,45,0,0,0,0,2,0,0,0,1,0,0,0,"represent  chef de village",45,1
1,350,13,1,68,0,1,0,0,2,0,0,0,0,0,0,0,,68,1
1,350,4,1,58,0,0,0,0,1,2,0,0,0,0,0,0,,58,1
1,350,1,1,86,1,0,0,0,0,0,0,0,0,0,0,0,,64,1
1,350,11,1,40,0,0,0,0,2,0,0,0,0,1,0,0,,40,1
1,350,12,2,45,0,0,0,0,0,0,0,0,0,0,1,0,,45,1
1,350,15,1,76,1,0,0,0,0,0,0,0,0,0,0,0,,76,1
1,350,10,1,59,1,0,0,0,2,0,0,0,0,0,0,0,,59,1
2,351,4,1,40,0,0,1,0,0,0,0,0,0,0,0,0,,14,4
2,351,5,1,40,0,0,0,0,0,0,0,0,0,0,1,0,,40,1
2,351,2,1,75,0,1,0,0,0,0,0,0,0,0,0,0,,75,1
2,351,1,1,82,1,0,0,0,0,0,0,0,0,0,0,0,,82,1
2,351,3,1,35,0,0,0,0,0,0,1,0,2,0,0,0,"IMAM DU VILLAGE",13,1
2,351,7,1,42,0,0,0,0,0,0,0,0,1,0,0,0,"macon",41,1
2,351,6,1,61,0,0,0,0,0,0,0,0,1,0,0,0,"menagere",41,1
2,352,3,2,35,0,0,0,0,0,0,0,0,1,0,0,0,"RELAIS COMMUNAUTAIRE",15,2
2,352,1,1,80,1,0,0,0,0,0,0,0,0,0,0,0,,60,3
2,352,12,1,37,0,0,1,0,0,0,0,0,0,0,0,0,,7,4
2,352,7,1,78,0,1,0,0,0,0,0,0,0,0,0,0,,25,4
2,352,13,1,33,0,0,1,0,0,0,0,0,0,0,0,0,,5,5
2,352,11,1,45,0,0,1,0,0,0,0,0,0,0,0,0,,15,4
2,352,9,2,80,0,1,0,0,0,0,0,0,0,0,0,0,,45,2
2,352,4,2,40,0,0,0,0,0,0,0,0,1,0,0,0,"PRESTATAIRE EN SANTE",25,4
2,352,15,2,30,0,0,1,0,0,0,0,0,0,0,0,0,,5,4
2,352,6,1,47,0,0,0,0,0,0,0,0,1,0,0,0,"PRESIDENT ASC",20,4
2,352,14,1,50,0,0,0,0,0,0,0,0,1,0,0,0,"PRESIDENT CONSEIL DE QUARTIER",50,4
2,352,8,2,75,0,1,0,0,0,0,0,0,0,0,0,0,,45,2
2,352,2,2,45,0,0,0,0,0,0,0,0,0,0,1,0,,25,2
2,352,5,2,51,0,0,0,0,0,0,0,0,1,0,0,0,"PRESIDENT GROUPE FEMININ",25,2
2,352,10,1,81,0,1,0,0,0,0,0,0,0,0,0,0,,30,3
1,353,,,,,,,,,,,,,,,,,,
2,354,4,2,34,0,0,0,0,0,0,0,0,1,0,0,0,"ENSEIGNANTE EN ARABE ET CONSEILLERE COMMUNALE DE LA JEUNESSE",34,1
2,354,3,1,39,0,0,0,0,0,0,0,0,1,0,0,0,"TRESORIER DE L'ASC DU QUARTIER",34,1
2,354,5,1,45,0,0,0,0,0,0,0,0,1,0,0,0,"AGENT MUNICIPAL",45,2
2,354,1,1,76,1,0,0,0,0,0,0,0,0,0,0,0,,70,1
2,354,2,2,53,0,0,0,0,0,0,0,0,1,0,0,0,"RELAIS COMMUNAUTAIRE",50,2
1,355,8,1,72,0,1,0,0,0,0,0,0,0,0,0,0,,50,1
1,355,9,2,54,0,0,0,0,0,0,0,0,0,0,1,0,,54,2
1,355,1,1,59,1,0,0,0,0,0,0,0,0,0,0,0,,59,2
1,355,7,1,31,0,0,1,0,0,0,0,0,0,0,0,0,,31,5
1,355,5,2,46,0,0,0,0,0,0,0,0,0,0,1,0,,21,2
1,355,6,2,37,0,0,0,0,0,0,0,0,1,0,0,0,"femme au foyer",16,1
1,355,4,1,49,0,0,0,0,0,1,0,0,0,0,0,0,,39,5
1,355,3,1,34,0,0,1,0,0,0,0,0,0,0,0,0,,34,5
1,355,2,1,62,0,1,0,0,0,0,0,0,0,0,0,0,,47,1
2,356,2,1,40,0,0,1,0,0,0,0,0,0,0,0,0,,15,5
2,356,4,2,42,0,0,0,0,0,0,0,0,1,0,0,0,"CONSEILLERE MUNICIPALE",40,2
2,356,1,1,62,1,0,0,0,0,0,0,0,0,0,0,0,,60,3
2,356,3,2,40,0,0,0,0,0,0,0,0,1,0,0,0,"CONSEILLERE MUNICIPAL",40,2
2,356,5,2,45,0,0,0,0,0,0,0,0,1,0,0,0,"PRESIDENTE GROUPEMENT FÈMININ",45,2
2,356,7,1,43,0,0,0,0,0,0,0,0,1,0,0,0,"VICE PRESIDENT DE L'ASSOCIATION",43,2
2,356,6,1,35,0,0,0,0,0,0,0,0,1,0,0,0,"PRESIDENT ASSOCIATION DU QUARTIER",35,2
1,357,3,1,63,0,0,0,0,0,0,0,1,0,0,0,0,,63,1
1,357,5,2,40,0,1,0,0,0,0,0,0,0,0,0,0,,25,2
1,357,1,1,64,1,0,0,0,2,0,0,0,0,0,0,0,,64,2
1,357,4,1,58,0,1,2,0,0,0,0,0,0,0,0,0,,58,5
1,357,2,1,58,0,0,0,0,1,0,0,0,0,0,0,0,,58,1
1,357,6,2,59,0,1,0,0,0,0,0,0,0,0,0,0,,42,1
1,358,8,2,52,0,1,0,0,0,0,0,0,0,0,0,0,,52,2
1,358,1,1,72,1,0,0,0,0,0,0,0,0,0,0,0,,50,2
1,358,5,1,54,0,1,0,0,0,0,0,0,0,0,0,0,,54,3
1,358,6,1,69,0,0,0,0,0,0,0,1,0,0,0,0,,69,3
1,358,3,1,45,0,0,1,0,0,0,0,0,0,0,0,0,,45,4
1,358,4,2,35,0,0,0,1,0,0,0,0,0,0,0,0,,35,3
1,358,7,1,67,0,1,0,0,0,0,0,0,0,0,0,0,,67,2
1,358,2,2,27,0,0,0,0,0,1,0,0,0,0,0,0,,4,4
2,359,6,1,80,0,1,0,0,0,0,0,0,0,0,0,0,,80,1
2,359,3,1,49,0,0,0,0,0,0,0,0,1,0,0,0,"DIRECTEUR D'ELLE DU VILLAGE",22,4
2,359,2,1,75,1,0,0,0,0,0,0,0,0,0,0,0,,75,1
2,359,9,2,45,0,0,0,0,0,0,0,0,1,0,0,0,"PRESIDENTE GROUPEMENT FÈMININ",45,1
2,359,1,1,70,1,0,0,0,0,0,0,0,0,0,0,0,,70,1
2,359,11,1,45,0,1,0,0,0,0,0,0,0,0,0,0,,45,1
2,359,4,1,64,0,1,0,0,0,0,0,0,0,0,0,0,,64,1
2,359,5,1,60,0,1,0,0,0,0,0,0,0,0,0,0,,55,1
2,359,10,2,55,0,0,0,0,0,0,0,0,1,0,0,0,"PRESIDENTE GROUPEMENT FÈMININ",35,1
2,359,8,2,58,0,0,0,0,0,0,0,0,1,0,0,0,"PRESIDENTE GROUPEMENT FÈMININ",50,1
2,359,7,2,45,0,0,0,0,0,0,0,0,0,0,1,0,,45,2
1,360,2,1,50,0,1,0,0,0,0,0,0,0,0,0,0,,40,1
1,360,6,1,30,0,1,0,0,0,0,0,0,0,0,0,0,,30,1
1,360,5,1,53,0,1,0,0,0,0,0,0,0,0,0,0,,53,1
1,360,9,1,30,0,0,0,0,0,0,1,0,0,0,0,0,,15,1
1,360,8,2,55,0,0,0,0,0,0,0,0,0,1,0,0,,55,1
1,360,3,1,63,0,1,0,0,0,0,0,2,0,0,0,0,,48,1
1,360,7,1,55,0,1,0,0,0,0,0,0,0,0,0,0,,55,1
1,360,4,1,40,0,1,0,0,0,0,0,0,0,0,0,0,,3,1
1,360,1,1,63,1,0,0,0,0,0,0,0,0,0,0,0,,63,1
2,361,8,2,47,0,0,0,0,0,0,0,0,1,0,0,0,"TRESORIERE DU COMITE DECOLE",45,1
2,361,5,1,70,0,0,0,0,0,0,1,0,0,0,0,0,,70,1
2,361,9,1,49,0,0,1,0,0,0,0,0,0,0,0,0,,49,4
2,361,11,2,40,0,0,0,0,0,0,0,0,1,0,0,0,"PRESIDENTE GROUPEMENT",40,1
2,361,4,2,35,0,0,0,0,0,0,0,0,0,0,1,0,,35,1
2,361,1,1,80,1,0,0,0,0,0,0,0,0,0,0,0,,80,1
2,361,3,1,49,0,0,0,0,0,0,0,0,1,0,0,0,"PRESIDENT COMITE ECOLE",49,1
2,361,10,2,26,0,0,0,0,0,0,0,0,1,0,0,0,"ANCIENNE ELEVE DE LECOLE",2,2
2,361,2,1,74,0,1,0,0,0,0,0,0,0,0,0,0,,74,1
2,361,7,2,26,0,0,0,0,0,0,0,0,1,0,0,0,"RELAIS COMMUNAUTAIRE",15,1
2,361,6,2,72,0,1,0,0,0,0,0,0,0,0,0,0,,72,1
1,362,9,1,29,0,0,0,0,0,0,0,0,1,0,0,0,"elevage",29,1
1,362,11,2,67,0,0,0,0,0,0,0,0,1,0,0,0,"menagere",67,1
1,362,4,1,40,0,0,0,0,0,0,0,0,1,0,0,0,"elevage",40,1
1,362,6,1,51,0,0,0,0,0,0,0,0,1,0,0,0,"elevage",51,1
1,362,1,1,71,1,0,0,0,0,0,0,0,0,0,0,0,,71,1
1,362,12,1,50,0,0,0,0,0,2,0,0,1,0,0,0,"elevage",50,1
1,362,2,1,66,0,0,0,0,0,0,0,0,1,0,0,0,"elevage",66,1
1,362,3,1,35,0,0,0,0,0,0,0,0,1,0,0,0,"elevage",35,1
1,362,5,1,30,0,0,0,0,0,0,0,0,1,0,0,0,"elevage",30,1
1,362,8,1,32,0,0,0,0,0,0,0,0,1,0,0,0,"elevage",32,1
1,362,7,1,43,0,0,0,0,0,2,0,0,1,0,0,0,"elevage",43,1
1,362,10,1,58,0,0,0,0,0,2,0,0,1,0,0,0,"elevage",58,1
2,363,7,1,54,0,1,0,0,0,0,0,0,0,0,0,0,,54,1
2,363,1,1,62,1,0,0,0,0,0,0,0,0,0,0,0,,60,1
2,363,4,2,30,0,0,0,0,0,0,0,0,0,0,1,0,,30,1
2,363,5,1,44,0,1,0,0,0,0,0,0,0,0,0,0,,44,2
2,363,6,1,31,0,0,0,0,0,0,0,0,1,0,0,0,"RELAIS COMMUNAUTAIRE WEBSA",31,4
2,363,2,2,40,0,0,0,0,0,0,0,0,1,0,0,0,"TRESORIERE WEP SA",40,1
2,363,3,2,42,0,0,0,0,0,0,0,0,1,0,0,0,"MATRONE DU VILLAGE",42,1
1,364,8,1,41,0,0,0,0,0,0,0,0,1,0,0,0,"Tolier",41,1
1,364,7,1,52,0,0,0,0,0,0,0,0,1,0,0,0,"elevage",52,1
1,364,9,1,37,0,0,0,0,0,0,0,0,1,0,0,0,"commerçant",37,1
1,364,4,1,74,0,1,0,0,0,0,0,0,0,0,0,0,,74,1
1,364,1,1,54,1,0,0,0,0,0,2,0,0,0,0,0,,54,1
1,364,10,1,46,0,0,0,0,0,1,0,0,0,0,0,0,,37,1
1,364,5,1,45,0,0,0,0,1,0,0,0,0,0,0,0,,45,1
1,364,2,1,64,0,1,0,0,0,0,0,0,0,0,0,0,,64,1
1,364,3,1,35,0,0,0,0,0,1,0,0,0,0,0,0,,35,1
1,364,6,1,48,0,0,0,0,0,0,0,0,1,0,0,0,"eleveur",48,1
1,364,12,1,29,0,0,0,0,0,0,0,0,1,0,0,0,"paysan",27,1
1,364,11,1,31,0,0,0,0,0,1,0,0,0,0,0,0,,31,1
2,365,9,1,78,0,0,0,0,0,0,0,1,0,0,0,0,,48,1
2,365,7,1,46,0,0,1,0,0,0,0,0,0,0,0,0,,46,4
2,365,4,1,45,0,0,0,0,0,0,0,0,0,1,0,0,,45,5
2,365,5,2,38,0,1,0,0,0,0,0,0,0,0,0,0,,20,4
2,365,8,1,82,0,0,0,0,0,0,1,2,0,0,0,0,,45,1
2,365,6,2,37,0,0,0,1,0,0,0,0,0,0,0,0,,37,4
2,365,3,2,70,0,0,0,0,0,0,0,0,0,1,0,0,,70,1
2,365,1,1,69,1,0,0,0,0,0,0,0,0,0,0,0,,69,5
2,365,2,2,65,0,0,0,0,0,0,0,0,0,1,0,0,,65,2
1,366,1,1,51,1,0,2,0,0,0,0,0,0,0,0,0,,51,5
1,366,2,2,47,0,0,0,0,0,0,0,0,0,2,1,0,,47,2
1,366,5,1,60,0,1,0,0,0,0,0,0,0,0,0,0,,48,3
1,366,4,1,53,0,0,0,0,0,0,1,0,0,0,0,0,,53,1
1,366,3,2,42,0,0,0,0,0,0,0,0,1,0,0,0,"presidente  groupement feminine",21,2
2,367,14,2,48,0,0,1,0,0,0,0,0,0,0,0,2,,48,3
2,367,8,1,54,0,0,0,0,0,0,0,0,0,0,0,1,,54,3
2,367,12,2,60,0,0,1,0,0,0,0,0,0,0,0,0,,40,3
2,367,11,2,35,0,0,0,0,0,0,0,0,0,1,0,0,,20,2
2,367,5,1,31,0,0,0,1,0,0,0,0,0,0,0,0,,15,4
2,367,6,2,59,0,0,0,0,0,0,0,0,0,0,1,0,,59,3
2,367,7,2,49,0,0,0,0,0,0,0,0,0,0,1,0,,49,2
2,367,4,1,59,0,1,0,2,0,0,0,0,0,0,0,0,,59,3
2,367,3,1,57,0,1,0,0,0,0,0,0,0,0,0,0,,57,4
2,367,13,2,45,0,0,0,0,0,1,0,0,0,0,0,0,,25,3
2,367,9,1,62,0,0,1,0,0,0,0,0,0,0,0,0,,32,5
2,367,10,1,64,0,2,1,0,0,0,0,0,0,0,0,0,,64,3
2,367,2,1,52,1,0,2,0,0,0,0,0,0,0,0,0,,52,5
1,368,2,2,44,0,0,0,0,0,0,0,0,0,0,1,0,,13,2
1,368,10,1,55,0,0,0,0,0,0,1,0,0,0,0,0,,7,4
1,368,3,2,61,0,0,0,0,0,0,0,0,1,0,0,0,"presidente groupement feminine",26,2
1,368,8,2,55,0,0,0,0,0,0,0,0,1,0,0,0,"membre de l'association",10,1
1,368,9,2,61,0,0,0,0,0,0,0,0,0,1,0,0,,9,2
1,368,5,2,43,0,0,1,0,0,0,0,0,0,0,0,0,,11,5
1,368,1,1,67,1,0,0,0,0,0,0,0,0,0,0,0,,26,3
1,368,6,2,43,0,0,0,0,0,0,0,0,1,0,0,0,"membre de l'association",18,2
1,368,4,2,57,0,1,0,0,0,0,0,0,0,0,0,0,,16,2
1,368,7,2,56,0,1,0,0,0,0,0,0,0,0,0,0,,13,1
2,369,7,2,53,0,0,0,0,0,0,0,0,0,0,1,0,,29,3
2,369,6,2,57,0,0,0,0,0,0,0,0,0,0,1,0,,30,2
2,369,3,1,56,0,1,0,0,0,0,0,0,0,0,0,0,,56,3
2,369,4,1,68,0,1,0,0,0,0,0,0,0,0,0,0,,68,2
2,369,2,1,64,0,1,0,0,0,0,0,2,0,0,0,0,,64,3
2,369,5,1,51,0,0,0,0,0,0,0,1,0,0,0,0,,37,4
2,369,8,1,41,0,0,0,0,0,0,0,0,0,1,0,0,,41,4
2,369,1,1,72,1,0,0,0,0,0,0,0,0,0,0,0,,72,4
1,370,6,2,64,0,0,0,0,0,0,0,0,0,0,1,0,,64,1
1,370,1,1,56,1,0,0,0,0,0,0,0,0,0,0,0,,56,4
1,370,4,1,66,0,0,0,0,0,0,1,0,0,0,0,0,,66,4
1,370,5,2,56,0,0,0,0,0,0,0,0,0,1,0,0,,23,3
1,370,2,1,74,0,1,0,0,0,0,0,0,0,0,0,0,,74,5
1,370,3,1,48,0,0,0,0,0,2,0,0,1,0,0,0,"secretaire general du comite de quarter",25,3
2,371,3,2,39,0,0,0,0,0,0,0,0,0,0,1,0,,39,3
2,371,1,1,76,1,0,0,0,0,0,0,0,0,0,0,0,,71,3
2,371,5,1,40,0,0,0,0,0,0,0,0,0,1,0,0,,40,4
2,371,6,1,51,0,0,0,0,0,0,0,0,0,1,0,0,,51,4
2,371,4,1,76,0,1,0,0,0,0,0,0,0,0,0,0,,76,4
2,371,2,2,42,0,0,0,0,0,0,0,0,0,0,1,0,,42,3
1,372,6,1,48,0,2,1,0,0,0,0,0,0,0,0,0,,48,5
1,372,3,1,71,0,1,0,0,0,0,0,0,0,0,0,0,,71,2
1,372,5,2,45,0,2,0,0,0,0,0,0,1,0,0,0,"presidente  commission  sociale",45,3
1,372,4,1,72,0,0,0,0,0,0,0,0,1,0,0,0,"vice president  delegue de quartier",66,3
1,372,1,1,73,1,0,0,0,0,0,0,0,0,0,0,0,,73,4
1,372,2,1,62,0,1,0,0,0,0,0,0,0,0,0,0,,55,4
2,373,3,1,50,0,0,1,0,0,0,0,0,0,0,0,0,,50,5
2,373,8,1,48,0,0,0,0,0,0,0,0,1,0,0,0,"memagere",28,2
2,373,1,1,67,1,0,0,0,0,0,0,0,2,0,0,0,"CNDC SENELEC",67,5
2,373,7,1,72,0,1,0,0,0,0,0,0,0,0,0,0,,40,5
2,373,4,2,45,0,0,0,0,0,0,0,0,0,0,1,0,,45,3
2,373,6,1,49,0,0,0,0,0,0,0,0,0,1,0,0,,49,4
2,373,2,1,69,0,0,0,0,0,0,1,0,0,0,0,0,,52,1
2,373,5,1,46,0,0,0,0,0,0,0,0,0,1,0,0,,45,3
1,374,4,1,34,0,0,0,0,0,0,0,0,0,1,0,0,,34,3
1,374,10,2,29,0,0,1,0,0,0,0,0,0,0,0,0,,12,4
1,374,8,2,38,0,0,0,1,0,0,0,0,0,0,0,0,,16,4
1,374,3,1,64,0,0,0,0,0,0,0,0,1,0,0,0,"ARTISANT",45,1
1,374,9,1,49,0,0,1,0,0,0,0,0,0,0,0,0,,49,5
1,374,2,2,52,0,0,0,0,0,0,0,0,0,0,1,0,,52,2
1,374,6,1,48,0,0,0,0,0,0,0,0,0,1,0,0,,48,5
1,374,1,1,63,1,0,0,0,0,0,0,0,0,0,0,0,,63,2
1,374,5,1,46,0,0,0,0,0,1,0,0,0,0,0,0,,35,2
1,374,7,1,51,0,1,0,0,0,0,0,0,0,0,0,0,,51,4
2,375,2,2,67,0,1,0,0,0,0,0,0,0,0,0,0,,67,2
2,375,4,2,42,0,0,0,0,0,0,0,0,1,0,0,0,"état civil",42,3
2,375,1,1,68,1,0,0,0,0,0,0,0,0,0,0,0,,68,3
2,375,8,2,45,0,0,1,0,0,0,0,0,0,0,0,0,,45,4
2,375,6,2,49,0,0,0,0,0,0,0,0,0,0,1,0,,49,2
2,375,7,2,59,0,0,0,0,0,0,0,0,0,0,1,0,,59,2
2,375,5,1,38,0,0,0,0,0,0,0,0,1,0,0,0,"état civil",38,4
2,375,3,1,60,0,1,0,0,0,0,0,0,0,0,0,0,,60,3
2,376,8,1,34,0,0,0,0,0,0,0,0,1,0,0,0,"boulanger",26,1
2,376,11,2,59,0,1,0,0,0,0,0,0,0,0,0,0,,59,1
2,376,6,1,37,0,0,0,0,0,1,0,0,0,0,0,0,,37,1
2,376,5,1,74,0,1,0,0,0,0,0,0,0,0,0,0,,74,1
2,376,4,2,50,0,0,0,0,0,0,0,0,1,0,0,0,"femme au foyer",30,1
2,376,7,1,65,0,0,0,0,0,0,0,0,1,0,0,0,"paysan",50,2
2,376,9,2,36,0,0,0,0,0,0,0,0,1,0,0,0,"menagere",12,2
2,376,10,1,34,0,0,0,0,0,0,0,0,1,0,0,2,"commerce",12,2
2,376,2,1,71,0,1,0,0,0,0,0,0,0,0,0,0,,71,1
2,376,1,1,62,1,0,0,0,0,0,0,0,2,0,0,0,"commerçant",62,1
2,376,3,1,28,0,0,1,0,0,0,0,0,0,0,0,0,,28,4
1,377,1,1,73,1,0,0,0,0,0,0,0,0,0,0,0,,73,1
1,377,6,1,31,0,0,0,0,0,0,0,0,1,0,0,0,"eleveur",31,1
1,377,5,1,29,0,0,0,0,0,0,0,0,1,0,0,0,"elevage",29,1
1,377,7,1,26,0,0,0,0,0,0,0,0,1,0,0,0,"elevage",26,1
1,377,3,1,47,0,0,0,0,0,0,0,0,1,0,0,0,"elevage",47,1
1,377,4,1,40,0,0,0,0,0,0,0,0,1,0,0,0,"elevage",40,1
1,377,2,1,47,0,1,0,0,0,0,0,0,0,0,0,0,,47,1
2,378,4,1,81,0,1,0,0,0,0,0,0,0,0,0,0,,81,1
2,378,5,1,69,0,1,0,0,0,0,0,0,0,0,0,0,,69,1
2,378,6,1,54,0,1,0,0,0,0,0,0,0,0,0,0,,54,1
2,378,3,1,54,0,1,0,0,0,0,0,0,0,0,0,0,,54,1
2,378,1,1,72,1,0,0,0,0,0,0,0,0,0,0,0,,72,1
2,378,7,2,44,0,0,0,0,0,1,0,0,0,0,0,0,,44,2
2,378,8,2,61,0,0,0,0,0,0,0,0,0,0,1,0,,61,1
2,378,2,1,66,0,1,0,0,0,0,0,0,0,0,0,0,,66,1
1,379,3,1,72,0,1,0,0,0,0,0,0,0,0,0,0,,72,1
1,379,4,1,52,0,1,0,0,0,0,0,0,0,0,0,0,,52,1
1,379,5,1,56,0,0,0,0,0,0,1,0,0,0,0,0,,56,1
1,379,1,1,84,1,0,0,0,0,0,0,0,0,0,0,0,,84,1
1,379,2,1,60,0,2,0,0,0,1,0,0,0,0,0,0,,60,1
2,380,1,1,69,1,0,0,0,0,0,0,0,0,0,0,0,,69,1
2,380,7,1,71,0,1,0,0,0,0,0,0,0,0,0,0,,71,1
2,380,5,1,49,0,0,1,0,0,0,0,0,0,0,0,0,,45,5
2,380,3,2,55,0,0,0,0,0,0,0,0,0,0,1,0,,55,2
2,380,9,1,42,0,0,0,0,0,1,0,0,0,0,0,0,,42,1
2,380,6,1,56,0,1,0,0,0,0,0,0,0,0,0,0,,54,1
2,380,4,1,68,0,1,0,0,0,0,0,0,0,0,0,0,,68,1
2,380,2,2,57,0,0,0,1,0,0,0,0,0,0,0,0,,36,3
2,380,8,1,46,0,1,0,0,0,0,0,0,0,0,0,0,,46,1
2,380,10,2,60,0,0,0,0,0,1,0,0,0,0,0,0,,60,1
2,380,11,2,50,0,0,0,0,0,0,0,0,1,0,0,0,"commercante",48,1
1,381,3,1,60,0,1,0,0,0,0,0,0,0,0,0,0,,60,1
1,381,1,1,68,1,0,0,0,0,0,0,0,0,0,0,0,,68,1
1,381,2,1,32,0,1,0,0,0,0,0,0,0,0,0,0,,32,1
2,382,1,1,68,1,0,0,0,0,0,2,0,0,0,0,0,,68,1
2,382,4,1,49,0,0,0,0,1,0,0,0,0,0,0,0,,49,2
